N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto
560451,2021-07-19 09:50:00,14911,EIRE,762,1527.0
562778,2021-08-09 12:55:00,17591,United Kingdom,60,213.6
540556,2021-01-10 09:58:00,0,Israel,100,379.84
567142,2021-09-16 14:55:00,14262,United Kingdom,262,524.3
574710,2021-11-06 14:17:00,15427,United Kingdom,253,506.51
557089,2021-06-16 15:36:00,13576,United Kingdom,120,343.44
538071,2020-12-09 14:09:00,0,United Kingdom,1643,7268.65
571255,2021-10-14 17:13:00,12454,Spain,1006,3528.34
543836,2021-02-14 10:52:00,15236,United Kingdom,269,321.05
547245,2021-03-22 08:49:00,14632,United Kingdom,96,114.56
563733,2021-08-18 17:57:00,18225,United Kingdom,339,574.31
558703,2021-07-01 12:47:00,13730,United Kingdom,239,306.75
543428,2021-02-08 11:36:00,17787,United Kingdom,224,449.98
579747,2021-11-30 14:40:00,12528,Germany,151,371.6
558073,2021-06-24 16:21:00,13004,United Kingdom,320,371.76
565478,2021-09-05 11:18:00,15005,United Kingdom,138,195.42
560434,2021-07-18 15:56:00,0,United Kingdom,1193,2953.59
553215,2021-05-16 09:50:00,13408,United Kingdom,34,205.88
541588,2021-01-19 14:43:00,14307,United Kingdom,310,487.45
551418,2021-04-28 13:50:00,17893,United Kingdom,161,112.25
574697,2021-11-06 13:42:00,16488,United Kingdom,109,144.23
558183,2021-06-27 12:13:00,15996,United Kingdom,53,141.03
551294,2021-04-27 14:43:00,13468,United Kingdom,94,154.66
554598,2021-05-25 11:12:00,13263,United Kingdom,139,260.04
573123,2021-10-27 16:23:00,13654,United Kingdom,626,893.46
545228,2021-03-01 09:47:00,16078,United Kingdom,16,79.2
575742,2021-11-11 09:46:00,14309,United Kingdom,180,328.96
550786,2021-04-20 14:06:00,16672,United Kingdom,48,60.0
539437,2020-12-17 14:54:00,0,United Kingdom,1310,5946.49
574521,2021-11-04 13:44:00,15358,United Kingdom,198,379.7
565388,2021-09-02 15:56:00,14415,United Kingdom,203,462.35
568535,2021-09-27 14:00:00,15241,United Kingdom,46,66.66
576589,2021-11-15 14:29:00,17659,United Kingdom,367,437.79
552514,2021-05-09 16:30:00,0,United Kingdom,421,1777.7
546847,2021-03-17 12:51:00,12989,United Kingdom,164,437.4
543130,2021-02-03 15:17:00,16997,United Kingdom,40,78.0
563573,2021-08-17 15:02:00,16734,United Kingdom,1,2.95
553131,2021-05-13 12:44:00,16401,United Kingdom,172,212.4
571836,2021-10-19 12:10:00,18019,United Kingdom,7,38.45
538195,2020-12-10 10:52:00,15061,United Kingdom,50,337.5
538117,2020-12-09 15:33:00,13327,United Kingdom,36,60.0
573106,2021-10-27 15:05:00,12626,Germany,137,216.96
549737,2021-04-12 09:03:00,13599,United Kingdom,80,158.8
555326,2021-06-02 11:03:00,0,United Kingdom,49,263.94
537830,2020-12-08 14:46:00,13649,United Kingdom,67,197.8
559471,2021-07-08 13:39:00,17512,United Kingdom,290,238.9
565225,2021-09-01 19:34:00,16808,United Kingdom,80,121.92
565398,2021-09-02 16:50:00,15856,United Kingdom,487,855.28
570656,2021-10-11 14:10:00,16120,United Kingdom,762,996.84
546771,2021-03-16 15:19:00,17515,United Kingdom,59,200.7
577325,2021-11-18 14:07:00,13094,United Kingdom,144,152.64
552028,2021-05-05 18:09:00,13969,United Kingdom,37,64.06
580539,2021-12-05 08:39:00,18180,United Kingdom,267,310.73
542006,2021-01-25 11:20:00,15218,United Kingdom,296,581.66
562255,2021-08-03 15:02:00,16607,United Kingdom,36,14.04
549813,2021-04-12 12:16:00,17972,United Kingdom,37,136.04
552957,2021-05-12 12:36:00,17404,Sweden,2794,2557.88
542736,2021-01-31 15:37:00,14744,United Kingdom,1,0.55
571410,2021-10-17 12:32:00,17527,United Kingdom,49,151.15
544190,2021-02-16 16:56:00,13089,United Kingdom,239,193.01
579134,2021-11-28 12:38:00,13115,United Kingdom,330,499.56
561809,2021-07-29 15:12:00,16684,United Kingdom,600,432.0
540467,2021-01-07 13:39:00,18198,United Kingdom,222,300.54
550334,2021-04-17 14:09:00,17320,United Kingdom,256,459.18
569330,2021-10-03 13:31:00,15311,United Kingdom,279,607.33
542777,2021-02-01 08:31:00,14911,EIRE,463,797.77
560024,2021-07-14 13:00:00,15005,United Kingdom,169,244.87
570983,2021-10-13 11:57:00,14963,United Kingdom,268,314.15
574273,2021-11-03 14:33:00,16322,United Kingdom,120,213.08
577008,2021-11-17 12:02:00,16869,United Kingdom,134,133.02
545713,2021-03-07 10:11:00,0,United Kingdom,739,3197.95
579545,2021-11-30 10:18:00,13098,United Kingdom,515,931.46
562775,2021-08-09 12:21:00,15078,United Kingdom,248,494.6
556461,2021-06-12 10:15:00,13798,United Kingdom,558,830.54
580434,2021-12-04 12:17:00,17114,United Kingdom,40,90.89
570830,2021-10-12 13:20:00,14852,United Kingdom,357,648.27
544296,2021-02-17 12:47:00,14298,United Kingdom,196,55.44
542059,2021-01-25 11:59:00,16757,United Kingdom,81,106.83
550766,2021-04-20 12:30:00,17463,United Kingdom,109,234.25
544196,2021-02-17 09:47:00,13327,United Kingdom,102,202.9
567912,2021-09-22 17:07:00,15555,United Kingdom,536,353.2
573143,2021-10-27 17:56:00,13098,United Kingdom,810,951.48
555589,2021-06-06 09:36:00,12802,Netherlands,314,427.58
561079,2021-07-24 16:12:00,13956,United Kingdom,250,386.6
559605,2021-07-11 11:33:00,15045,United Kingdom,76,346.76
538361,2020-12-10 16:36:00,17757,United Kingdom,59,158.0
559797,2021-07-12 13:31:00,12720,Germany,252,267.04
580054,2021-12-01 13:08:00,18122,United Kingdom,351,441.76
560182,2021-07-15 11:48:00,12971,United Kingdom,203,254.35
561231,2021-07-26 10:20:00,15855,United Kingdom,151,237.55
546127,2021-03-09 14:57:00,17730,United Kingdom,158,411.18
567702,2021-09-22 09:38:00,15810,United Kingdom,5,30.79
556632,2021-06-13 15:09:00,16987,United Kingdom,17,114.15
555419,2021-06-03 10:20:00,15498,United Kingdom,2,17.0
542215,2021-01-26 12:27:00,12472,Germany,485,825.36
559421,2021-07-08 11:55:00,12648,Germany,160,318.05
539933,2020-12-23 11:24:00,15235,United Kingdom,333,529.59
552035,2021-05-05 18:48:00,0,United Kingdom,2,17.5
558475,2021-06-29 15:58:00,0,United Kingdom,4137,8705.89
564047,2021-08-22 13:03:00,16952,United Kingdom,25,10.5
577542,2021-11-20 14:33:00,13565,United Kingdom,94,130.04
564710,2021-08-28 10:21:00,15625,United Kingdom,219,287.85
566076,2021-09-09 09:13:00,12449,Belgium,372,1087.7
546387,2021-03-11 13:34:00,16766,United Kingdom,268,572.8
536405,2020-12-01 11:32:00,14045,United Kingdom,128,326.4
547938,2021-03-28 14:33:00,13901,United Kingdom,244,433.9
544350,2021-02-18 10:07:00,17389,United Kingdom,12,96.9
561675,2021-07-28 17:33:00,17483,United Kingdom,48,119.64
546417,2021-03-13 10:48:00,14800,United Kingdom,536,629.25
570522,2021-10-11 10:46:00,16029,United Kingdom,1164,2076.0
539564,2020-12-20 11:45:00,18092,United Kingdom,196,756.12
567525,2021-09-21 08:56:00,18241,United Kingdom,36,109.56
558749,2021-07-03 10:28:00,16326,United Kingdom,29,155.34
555005,2021-05-31 09:38:00,16656,United Kingdom,1240,1093.44
578925,2021-11-27 12:13:00,17365,United Kingdom,359,426.37
539052,2020-12-15 16:26:00,15615,United Kingdom,6,17.7
568402,2021-09-27 10:34:00,16629,United Kingdom,277,180.95
564526,2021-08-25 14:50:00,15805,United Kingdom,407,570.25
550149,2021-04-14 14:37:00,13069,United Kingdom,214,330.34
566722,2021-09-14 12:51:00,13408,United Kingdom,336,466.52
566292,2021-09-11 15:35:00,13381,United Kingdom,390,520.9
559141,2021-07-06 13:56:00,15311,United Kingdom,380,683.91
565877,2021-09-07 15:13:00,15189,United Kingdom,133,304.24
555931,2021-06-08 08:31:00,17828,Malta,378,833.16
566429,2021-09-12 14:24:00,17865,United Kingdom,12,25.2
578365,2021-11-24 10:46:00,15482,United Kingdom,794,1092.1
571683,2021-10-18 14:07:00,15140,United Kingdom,108,301.4
546301,2021-03-10 15:21:00,16778,United Kingdom,66,93.18
580322,2021-12-02 15:48:00,17567,United Kingdom,304,418.0
538078,2020-12-09 14:25:00,16255,United Kingdom,173,374.25
580301,2021-12-02 14:11:00,15271,United Kingdom,124,192.08
570428,2021-10-10 14:02:00,15553,United Kingdom,451,437.23
562141,2021-08-03 10:12:00,17389,United Kingdom,66,441.18
538525,2020-12-13 09:39:00,12540,Spain,300,881.01
561399,2021-07-27 10:53:00,15125,United Kingdom,543,1049.38
537142,2020-12-05 12:57:00,12748,United Kingdom,16,41.45
556789,2021-06-14 13:40:00,15129,United Kingdom,3,14.85
572553,2021-10-24 17:09:00,0,United Kingdom,652,2303.2
577680,2021-11-21 10:51:00,17227,United Kingdom,129,219.01
568688,2021-09-28 14:38:00,16458,United Kingdom,128,157.66
576656,2021-11-16 10:57:00,15687,United Kingdom,24,30.0
541265,2021-01-16 16:23:00,17609,United Kingdom,225,430.04
537899,2020-12-09 10:44:00,12755,Japan,1488,3794.4
574963,2021-11-08 10:27:00,12919,United Kingdom,178,336.12
539144,2020-12-16 11:36:00,12980,United Kingdom,100,889.32
580139,2021-12-02 09:10:00,17157,United Kingdom,70,157.54
548447,2021-03-31 10:53:00,17315,United Kingdom,147,205.75
569670,2021-10-05 13:47:00,14730,United Kingdom,217,435.41
563930,2021-08-21 15:43:00,0,United Kingdom,6,10.02
546429,2021-03-13 15:25:00,17611,United Kingdom,373,371.37
561024,2021-07-24 10:35:00,12916,United Kingdom,263,693.37
577295,2021-11-18 12:46:00,12682,France,157,374.68
567377,2021-09-20 09:55:00,17450,United Kingdom,186,957.9
558611,2021-06-30 15:35:00,16475,United Kingdom,34,57.9
577544,2021-11-20 14:43:00,17758,United Kingdom,353,673.21
557662,2021-06-21 17:51:00,13630,United Kingdom,4,7.7
560876,2021-07-21 15:14:00,12626,Germany,522,1159.06
547393,2021-03-22 16:35:00,0,United Kingdom,15,14.25
565738,2021-09-06 12:30:00,14667,United Kingdom,277,582.8
547004,2021-03-18 14:14:00,17419,United Kingdom,117,321.75
576893,2021-11-17 08:29:00,12481,Germany,153,186.8
576783,2021-11-16 13:38:00,13447,United Kingdom,235,475.13
577615,2021-11-21 10:22:00,12658,Germany,320,686.05
579447,2021-11-29 13:46:00,14390,United Kingdom,281,636.46
558111,2021-06-26 16:06:00,17114,United Kingdom,7,45.5
577480,2021-11-20 11:37:00,14525,United Kingdom,539,996.62
574942,2021-11-07 17:50:00,15330,United Kingdom,568,394.56
545695,2021-03-06 14:15:00,17050,United Kingdom,352,841.37
537799,2020-12-08 13:07:00,15916,United Kingdom,55,142.95
573323,2021-10-30 10:54:00,15708,United Kingdom,230,663.81
572105,2021-10-20 17:00:00,15187,United Kingdom,24,306.0
541609,2021-01-20 10:11:00,15938,United Kingdom,32,74.9
550325,2021-04-17 13:04:00,15745,United Kingdom,127,302.85
579848,2021-11-30 16:23:00,18179,United Kingdom,404,220.58
550939,2021-04-21 15:25:00,16146,United Kingdom,211,385.69
563934,2021-08-21 16:02:00,15313,United Kingdom,25,52.0
575384,2021-11-09 15:17:00,17690,United Kingdom,181,504.53
540509,2021-01-09 11:27:00,14800,United Kingdom,412,537.99
553731,2021-05-19 08:26:00,12481,Germany,429,738.96
538518,2020-12-12 16:14:00,14505,United Kingdom,511,1050.35
580983,2021-12-06 16:26:00,0,United Kingdom,1651,6114.03
562711,2021-08-08 14:53:00,16788,United Kingdom,124,300.31
549124,2021-04-06 14:03:00,16672,United Kingdom,150,480.9
553505,2021-05-17 13:27:00,12949,United Kingdom,350,677.8
542836,2021-02-01 11:31:00,16745,United Kingdom,172,239.3
558368,2021-06-28 15:36:00,14329,United Kingdom,803,960.08
567901,2021-09-22 16:28:00,0,United Kingdom,395,1485.43
540095,2021-01-04 15:40:00,14553,United Kingdom,131,201.94
551035,2021-04-26 11:34:00,15065,United Kingdom,173,632.74
562602,2021-08-08 10:11:00,12865,Austria,550,981.38
564332,2021-08-24 14:02:00,14407,United Kingdom,122,354.62
575750,2021-11-11 10:29:00,12600,Germany,161,379.58
567530,2021-09-21 09:33:00,12390,Belgium,353,549.84
544143,2021-02-16 11:58:00,15759,United Kingdom,20,87.8
570884,2021-10-13 10:09:00,17315,United Kingdom,92,273.78
571853,2021-10-19 13:23:00,14306,United Kingdom,158,390.38
580097,2021-12-01 14:58:00,14216,United Kingdom,70,448.31
539076,2020-12-16 08:03:00,16525,United Kingdom,96,391.0
537859,2020-12-08 16:11:00,14030,United Kingdom,96,670.55
554682,2021-05-25 16:08:00,14085,United Kingdom,170,311.5
556502,2021-06-13 08:43:00,13761,United Kingdom,224,491.71
553199,2021-05-15 15:13:00,17758,United Kingdom,112,176.71
579916,2021-12-01 08:57:00,15187,United Kingdom,72,402.96
557328,2021-06-20 09:53:00,14646,Netherlands,61,154.67
575220,2021-11-09 11:19:00,17511,United Kingdom,1400,2506.0
564334,2021-08-24 14:19:00,15812,United Kingdom,181,213.9
576786,2021-11-16 13:53:00,16999,United Kingdom,153,238.99
544833,2021-02-24 10:10:00,15974,United Kingdom,388,769.24
568712,2021-09-28 15:50:00,17841,United Kingdom,303,748.1
578248,2021-11-23 12:40:00,16255,United Kingdom,306,437.12
546761,2021-03-16 14:02:00,17858,United Kingdom,84,432.2
555414,2021-06-03 10:06:00,16230,United Kingdom,170,266.1
558319,2021-06-28 11:53:00,0,United Kingdom,41,261.73
536946,2020-12-03 12:28:00,13013,United Kingdom,363,841.94
576904,2021-11-17 09:25:00,14931,Channel Islands,78,211.63
570660,2021-10-11 14:18:00,14866,United Kingdom,1570,3930.94
542899,2021-02-01 14:12:00,17376,United Kingdom,35,105.85
541362,2021-01-17 14:49:00,17730,United Kingdom,262,311.48
572300,2021-10-23 14:40:00,18005,United Kingdom,49,139.97
579741,2021-11-30 14:33:00,16910,United Kingdom,95,163.59
569766,2021-10-06 11:24:00,14849,United Kingdom,370,393.57
550033,2021-04-14 11:45:00,15005,United Kingdom,116,193.96
551895,2021-05-05 10:22:00,12877,United Kingdom,28,89.4
560269,2021-07-17 14:32:00,16168,United Kingdom,76,148.16
540185,2021-01-05 13:40:00,14653,United Kingdom,237,212.15
556460,2021-06-12 09:56:00,14276,United Kingdom,296,379.2
545603,2021-03-04 11:49:00,15827,United Kingdom,14,38.1
564049,2021-08-22 13:30:00,17585,United Kingdom,629,319.55
555263,2021-06-01 15:47:00,15192,United Kingdom,441,422.99
539421,2020-12-17 14:21:00,14016,EIRE,374,753.74
566426,2021-09-12 14:23:00,17865,United Kingdom,484,663.24
563239,2021-08-15 10:02:00,15048,United Kingdom,51,68.08
540462,2021-01-07 12:45:00,16779,United Kingdom,195,434.95
544317,2021-02-17 14:51:00,18138,United Kingdom,38,152.65
539716,2020-12-21 12:57:00,17990,United Kingdom,52,148.0
546182,2021-03-10 10:53:00,14334,United Kingdom,249,366.53
573581,2021-10-31 14:22:00,14911,EIRE,392,596.91
537419,2020-12-06 15:14:00,13495,United Kingdom,209,510.95
569400,2021-10-04 08:30:00,17381,United Kingdom,110,231.0
579196,2021-11-28 15:54:00,14096,United Kingdom,2106,8107.72
576224,2021-11-14 13:08:00,15458,United Kingdom,156,161.64
538011,2020-12-09 12:24:00,14896,United Kingdom,184,257.22
554694,2021-05-25 17:06:00,0,United Kingdom,549,2216.87
562343,2021-08-04 12:13:00,17381,United Kingdom,1208,376.32
547053,2021-03-20 12:08:00,13001,United Kingdom,244,499.84
559032,2021-07-05 14:53:00,17511,United Kingdom,1502,2156.44
536834,2020-12-02 17:51:00,14576,United Kingdom,12,35.4
557313,2021-06-19 15:56:00,13524,United Kingdom,30,88.5
577022,2021-11-17 12:42:00,13668,United Kingdom,195,331.55
571214,2021-10-14 12:56:00,14390,United Kingdom,451,879.8
572617,2021-10-25 11:52:00,18272,United Kingdom,331,604.25
574331,2021-11-04 09:24:00,13178,United Kingdom,264,262.26
540993,2021-01-13 09:23:00,13284,United Kingdom,91,201.19
536846,2020-12-02 19:59:00,14573,United Kingdom,134,413.1
537863,2020-12-08 16:29:00,14030,United Kingdom,1,5.95
575737,2021-11-11 08:59:00,14789,United Kingdom,116,197.64
541483,2021-01-18 12:40:00,15395,United Kingdom,17,107.45
571652,2021-10-18 12:17:00,0,Hong Kong,236,423.42
547912,2021-03-28 12:27:00,18010,United Kingdom,60,174.8
576074,2021-11-13 16:14:00,13178,United Kingdom,168,306.48
572096,2021-10-20 15:20:00,16813,United Kingdom,189,244.55
564437,2021-08-25 12:10:00,13320,United Kingdom,361,472.54
571283,2021-10-16 13:51:00,16533,United Kingdom,375,610.89
580129,2021-12-01 18:03:00,17426,United Kingdom,447,634.21
547839,2021-03-27 10:54:00,12916,United Kingdom,280,649.78
576076,2021-11-13 16:18:00,14382,United Kingdom,1237,626.07
555011,2021-05-31 10:43:00,16168,United Kingdom,20,75.0
556803,2021-06-14 14:57:00,0,United Kingdom,459,2274.39
558035,2021-06-24 12:30:00,15258,United Kingdom,64,307.5
578704,2021-11-25 11:12:00,18172,United Kingdom,160,408.0
545015,2021-02-25 13:40:00,13742,United Kingdom,51,176.05
578373,2021-11-24 11:19:00,17451,United Kingdom,286,339.73
558768,2021-07-03 13:33:00,15952,United Kingdom,21,95.15
543993,2021-02-15 10:40:00,17612,United Kingdom,178,305.46
578273,2021-11-23 13:41:00,14335,Germany,39,109.01
557570,2021-06-21 10:48:00,15998,United Kingdom,269,329.84
540828,2021-01-11 14:36:00,0,United Kingdom,24,145.34
543555,2021-02-10 10:18:00,17686,United Kingdom,616,1592.61
550777,2021-04-20 13:35:00,16558,United Kingdom,371,307.16
551525,2021-05-01 12:37:00,14667,United Kingdom,274,439.85
559638,2021-07-11 12:17:00,17381,United Kingdom,264,251.68
568145,2021-09-25 11:30:00,12388,Australia,478,825.92
565372,2021-09-02 15:05:00,17090,United Kingdom,48,162.72
577174,2021-11-18 10:58:00,17841,United Kingdom,135,314.08
555194,2021-06-01 11:13:00,16422,United Kingdom,524,588.36
548551,2021-04-01 08:56:00,14886,United Kingdom,160,364.8
563909,2021-08-21 12:36:00,15701,United Kingdom,479,857.0
555557,2021-06-05 14:06:00,13682,United Kingdom,10,59.5
572443,2021-10-24 12:10:00,14145,United Kingdom,180,891.0
559835,2021-07-13 10:08:00,13509,United Kingdom,1,15.0
554712,2021-05-26 10:43:00,16873,United Kingdom,218,546.88
557130,2021-06-17 08:09:00,14005,United Kingdom,270,144.3
578294,2021-11-23 14:37:00,16790,United Kingdom,31,91.45
545518,2021-03-03 12:24:00,18218,United Kingdom,358,309.38
570188,2021-10-07 15:13:00,13763,United Kingdom,728,1714.96
564556,2021-08-25 19:48:00,12748,United Kingdom,18,66.87
547718,2021-03-25 09:39:00,17450,United Kingdom,24,57.6
563564,2021-08-17 14:11:00,16633,United Kingdom,162,464.94
559108,2021-07-06 11:42:00,13094,United Kingdom,192,223.68
568389,2021-09-27 10:06:00,12971,United Kingdom,76,164.28
537871,2020-12-08 17:20:00,12748,United Kingdom,123,167.09
571061,2021-10-13 14:33:00,0,United Kingdom,392,3049.0
553048,2021-05-13 10:02:00,14291,United Kingdom,348,612.08
576790,2021-11-16 13:59:00,12569,Germany,6,67.75
575494,2021-11-10 09:08:00,17500,United Kingdom,7,288.0
558762,2021-07-03 13:05:00,15023,United Kingdom,41,406.18
573540,2021-10-31 12:51:00,0,United Kingdom,2,10.5
576191,2021-11-14 11:54:00,17377,United Kingdom,105,213.61
580974,2021-12-06 15:17:00,14293,United Kingdom,282,307.15
539993,2021-01-04 10:00:00,13313,United Kingdom,171,307.3
579260,2021-11-29 08:41:00,14618,United Kingdom,143,257.4
558894,2021-07-04 15:50:00,16344,United Kingdom,18,101.1
574887,2021-11-07 14:13:00,13717,United Kingdom,212,187.48
542729,2021-01-31 15:17:00,15194,United Kingdom,260,315.57
555536,2021-06-05 12:28:00,17675,United Kingdom,86,239.46
554465,2021-05-24 12:36:00,13534,United Kingdom,170,300.8
544481,2021-02-21 10:36:00,18155,United Kingdom,91,113.93
536698,2020-12-02 12:28:00,15363,United Kingdom,144,326.0
553578,2021-05-18 10:39:00,13767,United Kingdom,136,356.16
576774,2021-11-16 13:21:00,13131,United Kingdom,166,301.1
540829,2021-01-11 14:38:00,13784,United Kingdom,156,113.64
561896,2021-07-31 15:22:00,15819,United Kingdom,225,408.33
579469,2021-11-29 15:00:00,13068,United Kingdom,100,179.0
538814,2020-12-14 12:30:00,15983,United Kingdom,140,324.72
538095,2020-12-09 14:55:00,17097,Spain,67,174.72
554072,2021-05-22 11:24:00,13555,United Kingdom,463,613.93
556127,2021-06-09 10:23:00,12406,Denmark,793,1621.25
546317,2021-03-11 09:07:00,14913,United Kingdom,484,314.96
554705,2021-05-26 10:12:00,12910,United Kingdom,126,364.38
579129,2021-11-28 12:31:00,17852,United Kingdom,15,44.35
566021,2021-09-08 12:47:00,15306,United Kingdom,234,312.45
569078,2021-09-30 11:41:00,14688,United Kingdom,137,234.73
544917,2021-02-24 15:56:00,13751,United Kingdom,152,296.25
572063,2021-10-20 12:57:00,14606,United Kingdom,68,112.24
567667,2021-09-21 15:24:00,0,United Kingdom,377,1427.4
564365,2021-08-24 16:46:00,0,United Kingdom,41,111.87
575603,2021-11-10 12:29:00,18125,United Kingdom,109,197.85
550123,2021-04-14 12:39:00,0,United Kingdom,320,322.48
550278,2021-04-15 13:15:00,0,United Kingdom,599,2857.79
563014,2021-08-11 12:17:00,13408,United Kingdom,228,383.96
581266,2021-12-08 11:25:00,12621,Germany,992,1188.2
562201,2021-08-03 12:31:00,14527,United Kingdom,40,166.72
580833,2021-12-06 11:41:00,16764,United Kingdom,96,202.87
542863,2021-02-01 11:58:00,13494,United Kingdom,162,316.26
550339,2021-04-17 15:40:00,17697,United Kingdom,93,338.95
545149,2021-02-28 12:19:00,15062,United Kingdom,101,251.9
552045,2021-05-06 09:22:00,18241,United Kingdom,241,365.83
